student_id,program_studi,jalur_masuk,kelompok_usia,status_keuangan,ukt_lunas,menunggak,penerima_beasiswa,rasio_kelulusan,rata_rata_nilai,tren_kelulusan,risk_score,risk_band
JJI-03470,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.875,12.7714,0.0,2.8,Rendah
JJI-00182,Manajemen (kelas malam),Pemegang Ijazah/Diploma Lain,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,12.9167,0.0,2.8,Rendah
JJI-04157,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.875,13.2429,0.0,2.7,Rendah
JJI-00644,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.2688,0.0,2.6,Rendah
JJI-03369,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.875,14.06,0.0,2.6,Rendah
JJI-04126,Keperawatan,Pindahan / Ganti Program,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.875,11.9714,0.0,2.6,Rendah
JJI-02733,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,14.0143,0.0,2.4,Rendah
JJI-00287,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.4167,0.0,2.4,Rendah
JJI-01036,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,14.1667,0.0,2.2,Rendah
JJI-00722,Pariwisata,Seleksi Reguler,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.5,0.0,2.1,Rendah
JJI-00279,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,13.7861,0.0,1.9,Rendah
JJI-01651,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,14.5143,0.0,1.6,Rendah
