student_id,status,is_dropout,risk_score,risk_band,is_flagged,sumber_skor,program_studi,jalur_masuk,jalur_masuk_detail,waktu_kuliah,jenis_kelamin,status_pernikahan,kelompok_usia,usia_saat_daftar,band_nilai_masuk,nilai_masuk,status_keuangan,ukt_lunas,menunggak,penerima_beasiswa,perantau,mahasiswa_internasional,band_kelulusan_sks,band_nilai_semester,rasio_kelulusan,rata_rata_nilai,tren_kelulusan,total_mk_lulus,mk_lulus_sem1,mk_lulus_sem2,nilai_sem1,nilai_sem2
JJI-00478,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan,Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Siang,Perempuan,Lajang,26-30,28,130-140,140.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00479,Graduate,0,3.9,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,<120,113.2,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.8667,12.6025,0.0179,13,6,7,11.98,13.225
JJI-00480,Enrolled,,14.3,Rendah,0,prediksi (mahasiswa aktif),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,20-22,21,<120,118.6,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.8333,12.5,0.0,10,5,5,13.2,11.8
JJI-00481,Graduate,0,12.8,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,123.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.9333,12.8259,0.1429,14,6,8,11.6143,14.0375
JJI-00482,Graduate,0,4.7,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 3,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,126.7,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,>14,0.875,14.3143,0.0,14,7,7,14.3143,14.3143
JJI-00483,Dropout,1,98.9,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,133.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00484,Enrolled,,75.7,Sangat Tinggi,1,prediksi (mahasiswa aktif),Keperawatan Hewan,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Perempuan,Lajang,20-22,20,130-140,140.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.6667,12.8333,-0.6667,8,6,2,12.6667,13.0
JJI-00485,Graduate,0,6.4,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,20,<120,100.6,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.8667,12.4476,0.0179,13,6,7,12.7667,12.1286
JJI-00486,Graduate,0,36.1,Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,132.7,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,0.9167,12.4333,-0.1667,11,6,5,12.6667,12.2
JJI-00487,Dropout,1,42.0,Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Perempuan,Lajang,20-22,20,<120,106.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,0.8333,11.0357,-0.3333,10,6,4,11.5,10.5714
JJI-00488,Dropout,1,59.3,Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Lajang,31-40,31,140-150,140.4,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.75,11.575,-0.1667,9,5,4,11.4,11.75
JJI-00489,Graduate,0,2.8,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,128.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,>14,1.0,14.5919,0.0,15,7,8,14.7062,14.4775
JJI-00490,Graduate,0,6.1,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,<120,118.6,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.8667,12.6786,0.0179,13,6,7,11.8143,13.5429
JJI-00491,Graduate,0,4.5,Rendah,0,out-of-fold (data berlabel),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,23-25,23,120-130,123.4,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,1.0,12.4375,0.0,12,6,6,13.0,11.875
JJI-00492,Graduate,0,5.4,Rendah,0,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,124.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,>14,1.0,14.0952,0.0,12,6,6,14.8571,13.3333
JJI-00493,Graduate,0,6.6,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,20,120-130,121.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,0.8571,12.6,0.0,12,6,6,12.6,12.6
JJI-00494,Enrolled,,75.3,Sangat Tinggi,1,prediksi (mahasiswa aktif),Keperawatan Hewan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,22,<120,101.0,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Ya,Tidak,51-80%,12-14,0.75,12.3667,-0.1667,9,5,4,13.3333,11.4
JJI-00495,Enrolled,,19.3,Rendah,0,prediksi (mahasiswa aktif),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,<120,116.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,0.8571,11.75,0.0,12,6,6,10.6667,12.8333
JJI-00496,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Pengelolaan Kuda (Equinculture),Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Siang,Perempuan,Lajang,26-30,27,120-130,130.0,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,1-50%,10-12,0.3,11.25,-0.2,3,2,1,11.5,11.0
JJI-00497,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Kesehatan Gigi,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Lajang,26-30,29,<120,120.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,0-10,0.0714,5.0,-0.1429,1,1,0,10.0,0.0
JJI-00498,Graduate,0,15.5,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,130.4,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,0.8333,12.0,0.0,10,5,5,11.8,12.2
JJI-00499,Graduate,0,8.3,Rendah,0,out-of-fold (data berlabel),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,<120,118.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.9167,12.2333,0.1667,11,5,6,11.8,12.6667
JJI-00500,Graduate,0,5.6,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,131.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,1.0,12.7712,0.0,16,8,8,12.7712,12.7712
JJI-00501,Enrolled,,12.4,Rendah,0,prediksi (mahasiswa aktif),Keperawatan Hewan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,20-22,20,120-130,120.4,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,10-12,0.8,11.9667,0.4,8,3,5,11.3333,12.6
JJI-00502,Graduate,0,16.0,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,129.1,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,0.9167,13.6333,-0.1667,11,6,5,12.6667,14.6
JJI-00503,Enrolled,,80.8,Sangat Tinggi,1,prediksi (mahasiswa aktif),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,132.0,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.75,11.5167,-0.1667,9,5,4,12.2,10.8333
JJI-00504,Dropout,1,100.0,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan Hewan,Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Siang,Perempuan,Lajang,26-30,28,120-130,130.0,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,1-50%,0-10,0.1111,6.0,-0.2,1,1,0,12.0,0.0
JJI-00505,Graduate,0,3.0,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,132.8,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,10-12,0.875,11.7214,0.0,14,7,7,11.7214,11.7214
JJI-00506,Enrolled,,94.7,Sangat Tinggi,1,prediksi (mahasiswa aktif),Keperawatan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Lajang,26-30,27,140-150,143.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,12-14,0.5,13.2625,-0.1429,7,4,3,14.0,12.525
JJI-00507,Enrolled,,32.7,Sedang,0,prediksi (mahasiswa aktif),Teknologi Produksi Biofuel,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Lajang,26-30,26,>150,152.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,>14,0.8571,14.275,-0.2857,12,7,5,14.75,13.8
JJI-00508,Graduate,0,9.1,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,133.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.1667,0.0,12,6,6,12.6667,13.6667
JJI-00509,Dropout,1,8.9,Rendah,0,out-of-fold (data berlabel),Pengelolaan Kuda (Equinculture),Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,140-150,146.2,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.9,13.5,0.2,9,4,5,13.0,14.0
JJI-00510,Dropout,1,99.3,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,21,<120,115.2,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00511,Enrolled,,99.5,Sangat Tinggi,1,prediksi (mahasiswa aktif),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,120.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,1-50%,0-10,0.3333,5.375,-0.6667,4,4,0,10.75,0.0
JJI-00512,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Malam,Perempuan,Menikah,31-40,32,<120,101.8,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00513,Graduate,0,30.6,Sedang,0,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Lajang,26-30,28,<120,100.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.8,12.125,0.0,8,4,4,12.5,11.75
JJI-00514,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen (kelas malam),Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Malam,Perempuan,Lajang,31-40,40,120-130,121.9,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00515,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Seleksi Reguler,Seleksi umum - fase 3,Kelas Malam,Perempuan,Menikah,31-40,39,120-130,120.4,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00516,Dropout,1,99.6,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 3,Kelas Siang,Perempuan,Menikah,31-40,39,120-130,120.4,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00517,Graduate,0,33.0,Sedang,0,out-of-fold (data berlabel),Agronomi,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Menikah,41+,50,140-150,148.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.9167,12.45,-0.1667,11,6,5,12.5,12.4
JJI-00518,Dropout,1,86.8,Sangat Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,23-25,23,120-130,123.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,12-14,0.6667,12.2333,-0.3333,8,5,3,12.8,11.6667
JJI-00519,Dropout,1,98.7,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Malam,Perempuan,Bercerai,41+,48,<120,100.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,10-12,0.1667,10.5,0.0,2,1,1,10.0,11.0
JJI-00520,Dropout,1,56.8,Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,23-25,23,<120,112.1,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,10-12,0.75,10.725,0.1667,9,4,5,11.25,10.2
JJI-00521,Graduate,0,4.8,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,126.8,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.875,12.61,0.0,14,7,7,12.61,12.61
JJI-00522,Graduate,0,40.2,Tinggi,1,out-of-fold (data berlabel),Pengelolaan Kuda (Equinculture),Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,<120,115.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.7,12.3,0.6,7,2,5,12.0,12.6
JJI-00523,Graduate,0,34.9,Sedang,0,out-of-fold (data berlabel),Pekerjaan Sosial,Mahasiswa Internasional,Mahasiswa internasional (sarjana),Kelas Siang,Perempuan,Lajang,20-22,20,130-140,132.5,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Ya,Ya,81-100%,12-14,0.9167,13.25,0.1667,11,5,6,13.0,13.5
JJI-00524,Graduate,0,11.7,Rendah,0,out-of-fold (data berlabel),Keperawatan Hewan,Seleksi Reguler,Seleksi umum - fase 3,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,132.2,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Ya,81-100%,12-14,0.9,12.5,0.2,9,4,5,12.0,13.0
JJI-00525,Dropout,1,97.1,Sangat Tinggi,1,out-of-fold (data berlabel),Kesehatan Gigi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,>150,183.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Ya,1-50%,0-10,0.2667,6.0,-0.5714,4,4,0,12.0,0.0
JJI-00526,Dropout,1,99.2,Sangat Tinggi,1,out-of-fold (data berlabel),Teknik Informatika,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Laki-laki,Lajang,31-40,31,130-140,136.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,10-12,0.2,11.5,0.0,2,1,1,12.0,11.0
JJI-00527,Enrolled,,96.9,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,23-25,24,<120,100.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,1-50%,10-12,0.4,11.25,0.4,4,1,3,12.0,10.5
JJI-00528,Graduate,0,74.1,Sangat Tinggi,1,out-of-fold (data berlabel),Desain Animasi & Multimedia,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,23-25,24,<120,114.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00529,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,26,<120,110.3,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00530,Dropout,1,71.0,Sangat Tinggi,1,out-of-fold (data berlabel),Pengelolaan Kuda (Equinculture),Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,130-140,137.2,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Ya,Tidak,51-80%,12-14,0.75,12.6875,-0.1667,9,5,4,13.625,11.75
JJI-00531,Enrolled,,81.5,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,17-19,19,<120,116.9,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,51-80%,10-12,0.6,11.6667,0.0,6,3,3,11.6667,11.6667
JJI-00532,Dropout,1,99.6,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,22,120-130,121.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00533,Graduate,0,6.3,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,120-130,127.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,0.875,11.69,0.0,14,7,7,11.69,11.69
JJI-00534,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Desain Komunikasi,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Laki-laki,Lajang,20-22,20,<120,120.0,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00535,Graduate,0,66.1,Sangat Tinggi,1,out-of-fold (data berlabel),Desain Animasi & Multimedia,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Laki-laki,Lajang,23-25,25,140-150,150.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-00536,Graduate,0,30.3,Sedang,0,out-of-fold (data berlabel),Manajemen (kelas malam),Pindahan / Ganti Program,Pindah program studi,Kelas Malam,Laki-laki,Lajang,23-25,24,<120,100.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,0.9,11.3929,0.2,9,4,5,11.5,11.2857
JJI-00537,Dropout,1,99.5,Sangat Tinggi,1,out-of-fold (data berlabel),Teknik Informatika,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,27,140-150,150.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,1-50%,0-10,0.1,7.0,-0.2,1,1,0,14.0,0.0
JJI-00538,Graduate,0,17.1,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,21,<120,116.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,10-12,0.8333,11.7,0.0,10,5,5,11.0,12.4
JJI-00539,Graduate,0,5.4,Rendah,0,out-of-fold (data berlabel),Agronomi,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Laki-laki,Lajang,20-22,21,130-140,140.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.0119,0.0,12,6,6,12.8571,13.1667
JJI-00540,Dropout,1,26.8,Sedang,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 3,Kelas Siang,Laki-laki,Lajang,17-19,19,120-130,122.1,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,0.8333,11.9167,0.3333,10,4,6,12.5,11.3333
JJI-00541,Graduate,0,9.5,Rendah,0,out-of-fold (data berlabel),Keperawatan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,28,>150,160.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,>14,1.0,14.7734,0.0,15,7,8,14.5286,15.0182
JJI-00542,Enrolled,,77.7,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,20,<120,118.4,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.7,11.0,-0.6,7,5,2,10.0,12.0
JJI-00543,Graduate,0,1.7,Rendah,0,out-of-fold (data berlabel),Agronomi,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Laki-laki,Lajang,20-22,21,140-150,150.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,1.0,12.8125,0.0,12,6,6,13.0,12.625
JJI-00544,Graduate,0,4.8,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,140-150,144.9,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,>14,1.0,15.573,0.0,15,7,8,15.9571,15.1889
JJI-00545,Enrolled,,18.9,Rendah,0,prediksi (mahasiswa aktif),Teknik Informatika,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,17-19,18,120-130,121.1,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,12.9,0.0,10,5,5,13.2,12.6
JJI-00546,Enrolled,,78.6,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,20,120-130,121.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.7,10.6,-0.2,7,4,3,10.2,11.0
JJI-00547,Enrolled,,77.1,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,23-25,25,140-150,146.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.7,13.85,-0.6,7,5,2,14.2,13.5
JJI-00548,Enrolled,,82.9,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,22,130-140,138.0,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Tidak,Tidak,51-80%,12-14,0.6667,13.5625,-0.6667,8,6,2,12.625,14.5
JJI-00549,Enrolled,,62.2,Sangat Tinggi,1,prediksi (mahasiswa aktif),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,130-140,138.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.75,13.4967,0.0,12,6,6,13.4967,13.4967
